fronda	W rocznicę śmierci Papieża zjednoczmy się w modlitwie
fronda	Zaradkiewicz rezygnuje z funkcji p.o. I Prezesa SN
tvn24	Kibice wrócą na stadiony piłkarskie? Morawiecki: będziemy mieli dobre wiadomości
fronda	TVP podało szczegóły dot. debaty przedwyborczej
fronda	Bukowski:Polacy zachowują się niezwykle odpowiedzialnie
tvn24	Związki wyznaniowe mają być beneficjentami kolejnej tarczy. "Zabierać pracownikom, dawać biznesom kościelnym"
fronda	Kard. Burke:Co powinien robić katolik w czasie pandemii
fronda	Marek A. Cichocki: Nawrócenie w obliczu epidemii?
fronda	Bitwa o SN. Zgłoszono 20 kandydatów na I Prezesa
fronda	Mirabelkami i szczawiem w ministra Szumowskiego
fronda	Argentyna: Policja aresztowała uczestniczących we Mszy
tvn24	Radni dorabiają w spółkach samorządu. MJN: rekordzista 236 tysięcy rocznie
fronda	Jest odpowiedź ministerstwa w sprawie decyzji TSUE
fronda	Były wiceszew AW nie przyznał się do zarzutów
tvn24	Koronawirus w Polsce. Co wiemy o osobach, które zmarły?
fronda	Rzecznik MZ: Liczba zakażeń się stabilizuje
fronda	Na rzymskiej uczelni powstał Instytut poświęcony JPII
tvn24	Z wiertarkami mu się udało, kolejny raz już nie. Pracownicy sklepu rzucili się biegiem za złodziejem
fronda	Straszyli wyborami, teraz będą zbierać podpisy
fronda	Katolicy we Francji zabiegają o przywrócenie liturgii
fronda	Min. Szumowski: epidemia potrwa przynajmniej 1,5 roku
tvn24	Marszałek Senatu odpowiada marszałek Sejmu. "Nie ma tu żadnej obstrukcji"
fronda	We Włoszech prawie tysiąc zgonów w ciągu doby
fronda	Ks. Porosło: Wielki Tydzień w kwarantannie
tvn24	Ekspresówką przez Mazury. "Koronawirus nie zatrzyma polskich budów"
fronda	Budka atakuje PiS:To oni są odpowiedzialni za ten chaos
fronda	Luzowanie obostrzeń uzależnione od ognisk zakażeń
fronda	Święty męczennik z Wuhan. Zmarł uduszony na krzyżu
tvn24	Pogoda na dziś: wiele burzowych regionów, do 22 stopni
fronda	,,Tarcza antykryzysowa’’. Jest szansa na zgodę opozycji
tvn24	Była na świecie zaledwie trzy godziny, podczas ataku na szpital dostała dwie kule. Przeżyła
fronda	KE zatwierdziła program wsparcia dla polskich firm
fronda	Żenująca manipulacja Hartwich wymierzona w prezydenta
fronda	Abp Gądecki: Pandemia nie może nas oderwać od Mszy św. 
fronda	Skandal! Działacz LGBT spalił flagę Polski
fronda	Janda: Jesteś za aborcją - wywieś czarne pranie
tvn24	Odebrano jej dzieci. Dziękuje prokuratorowi, bo w areszcie już nie bierze "kryształów"
fronda	Dania ogłasza zwycięstwo nad epidemią
fronda	Kard. Nycz: Kadencja prezydenta musi zostać przedłożona
tvn24	Ibuprofen potencjalnym lekiem na COVID-19. "Musimy przeprowadzić próbę"
tvn24	Nieudany kosmiczny eksperyment miliardera. Doszło do nieokreślonej "anomalii"
fronda	Jarosław Gowin podał się do dymisji
fronda	Ambicje Stuhra. Pisze doktorat… o swoim dzieciństwie 
fronda	Podpisy dla Trzaskowskiego. PiS zawiadomi prokuraturę
tvn24	Spłonęła kamienica w centrum Krakowa, strażacy pokazują skalę zniszczeń
fronda	Wybory się nie odbyły, a Trzaskowski grozi
fronda	Pandemia – wielkie pole posługi Kościoła
tvn24	Cztery godziny w komisariacie, 71 pytań do studentki. Bo poskarżyła się uczelni, że profesor narzuca im radykalne poglądy
fronda	Awantura w Sejmie. W roli głównej Michał Szczerba
fronda	Najbogatszy człowiek świata prosi o pieniądze
tvn24	Blisko 2,5 miliona nowych wniosków o zasiłek. Bezrobocie w USA najwyższe od Wielkiego Kryzysu
fronda	W Belgii z powodu koronawirusa zmarła 12. latka
tvn24	Jak dobrze znasz zasady savoir-vivre'u? Sprawdź się w quizie
tvn24	Kradzież samochodu wartego 150 tysięcy złotych. Zarzuty dla dwóch mężczyzn
fronda	Wojna handlowa Chiny-USA: geneza, przebieg i skutki
fronda	W Warszawie otwarto nowe stacje metra
tvn24	Nie trzeba już podglądać zwierząt online. Otwiera się zoo
fronda	W Wielkanoc Ameryka Łacińska zawierzy się Matce Bożej
fronda	J.Salij: Czy Jezus był zdeterminowany proroctwami?
tvn24	Przełożyli mu badanie, niedługo potem miał zawał. "Gdybym poszedł, pewnie by to wykryli"
fronda	Budka: Duda przeskoczy Erdogana i Putina
fronda	Czy komary przenoszą koronawirusa? WHO odpowiada
fronda	Benedykt XVI: Jak dostrzec miłosierdzie Pana?
fronda	Kolejnych 141 zakażonych. Raport Ministerstwa Zdrowia
fronda	Ordo Iuris stworzyło poradnik na czas epidemii
tvn24	Jest zgoda na dochodzenie w sprawie biskupa Janiaka. "Decyzja odpowiada pragnieniu Ojca Świętego"
fronda	Świetne wieści!!! 101-latek pokonał koronawirusa
fronda	Chuligański atak na biuro poselskie PiS
fronda	Tarcza antykryzysowa z poprawkami przyjęta przez Sejm
tvn24	"Potężne zaburzenie rytmu". Sprzedaż runęła
tvn24	"Im szybszy termin, tym lepiej. 28 czerwca wydaje się rozsądnym terminem"
fronda	Niedziela palmowa. Rozpoczynamy najważniejszy tydzień
tvn24	"Wyrzuciła z pierwszego piętra 11-miesięcznego syna". Usłyszała dwa zarzuty usiłowania zabójstwa
fronda	SZOK! Hipokryzja PO. Trzaskowski pacyfikuje aktywistów 
fronda	Marszałek Józef Piłsudski: Skazuję Was na wielkość!
tvn24	"Poważne naruszenie prawa do prywatności". Sąd zakazał sprawdzania dronami, czy ludzie przestrzegają zasad
fronda	Cenzura w kat. mediach. Niedziela wydaje oświadczenie
tvn24	Koronawirus w Polsce. Czy przez wodę w basenie można zakazić się SARS-CoV-2?
tvn24	Pogoda na dziś: od 13 do 23 stopni i deszcz
fronda	10. maja. Andrzej Duda i długo …. długo nikt …
fronda	Bieniuk odpowiada Latkowskiemu: Stanowczo się odcinam..
fronda	Już 12 ofiar śmiertelnych koronawirusa w Polsce
tvn24	Mistrz świata juniorów o godz. 18 gościem poniedziałkowego "Okna na sport"
fronda	Stąd ten krzyk! Kidawa-Błońska już na 6 miejscu...
fronda	Przewodniczący Episkopatu apeluje o modlitwę o deszcz
tvn24	Pieniądze z Unii na polskie drogi. Drogowcy pokazali rozliczenia 
fronda	Schetyna zaskakująco interpretuje sondaż Kantaru
fronda	Holandia: Oto, jak Putin korumpuje Zachód
fronda	Prezydent powołał Emilewicz na stanowisko wicepremiera
fronda	Dlaczego Trzaskowski oszukał Warszawiaków?
tvn24	Ministerstwo Zdrowia: 383 nowe przypadki zakażeń we wtorek, 12 osób zmarło
tvn24	Koronawirus na świecie. Nowe przypadki, zmarli, ozdrowieńcy
fronda	Justin Spears:Jak obowiązek szkolny powstrzymuje rozwój
fronda	Żukowska: Albo się jest polityczką, albo się jest łajzą
tvn24	"To nie są wybory, w których wygra racjonalność"
fronda	Papież: zdradzony Jezus bierze na Siebie nasze zło
tvn24	Dziesiątki ludzi przed siedzibą Trójki. Nie było emisji nowego notowania listy przebojów, które wygrał Kazik
fronda	PAD: Specjalna ustawa pomoże rozwiązać problem suszy
fronda	Ukraińscy dyplomaci oddali hołd ofiarom katastrofy
fronda	Miller: Prezydent wybierany przez Zgromadzenie Narodowe
fronda	Koronawirus:Kolejne dwie ofiary i kilkadziesiąt zakażeń
fronda	Bortniczuk: Popełniliśmy błąd w sprawie wyborów
tvn24	"Wszystko, co widziałem wokół siebie, to dym i ogień". Dziesiątki ofiar katastrofy samolotu, są ocalali
fronda	W Chinach rozpoczyna się druga fala epidemii?
fronda	Koronawirus w Rosji. Niewiarygodne statystyki
fronda	Wybory odbędą się w formie korespondencyjnej
fronda	Prosiłeś o coś Boga i nic z tego? To posłuchaj
tvn24	Niedźwiedź szedł za 12-latkiem
tvn24	Dwulatek spadł z balkonu z wysokości trzech metrów. "Wstał i zaczął sam iść"
fronda	Izraelski portal kipi antypolonizmem. Poszło o ruble?
fronda	Koronawirus. Putin: Sytuacja nie staje się lepsza
fronda	Rabiej zamiast pracować pokazuje fotki z kochankiem
tvn24	Ma moc i niesamowity talent. "Chcę zostać polskim mistrzem olimpijskim na szosie"
tvn24	Chiellini rozgrzesza Suareza. "Bez takich wybryków byłby przeciętnym graczem"
tvn24	Jest plan dla siatkarskich drużyn narodowych. Nie będą trenować na marne
tvn24	Dwóch pilnowało posesji, pozostali rozkładali auto. Zostali zatrzymani
fronda	Nierówna walka o dziecko Polki i muzułmanina
fronda	Grzegorz Strzemecki: O co toczy się gra
tvn24	Tiger Woods wzywa do pokojowego rozwiązania konfliktu w USA
fronda	Bukowski: To wielkie wyzwanie dla chrześcijan...
tvn24	Czwarty pakiet antykryzysowy uderzy w pracowników. Sejm zajmie się nim w środę
tvn24	Płaca minimalna w 2021 roku. Jest propozycja pracodawców
tvn24	Drugi raz mistrza świata w Skrze dobiegł końca
tvn24	Sensacyjny transfer na zapleczu PlusLigi. Mistrz Europy w Lublinie
fronda	Duda: W Smoleńsku zginęli najlepsi z nas ...
fronda	Szczyt pandemii szacowany na czerwiec – lipiec
fronda	Minister Szumowski liderem zaufania Polaków
fronda	Kolejny atak informacyjny na Polskę!
tvn24	Była kontrola poselska, audyt też. Stan zwierząt ze stadniny w Janowie Podlaskim ocenią teraz eksperci
fronda	Kierwiński do posła PiS: będzie Pan płakał!
tvn24	Ile razy na antenie Trójki pojawiła się w ostatnich dniach piosenka Kazika? Odpowiada wicedyrektor 
tvn24	Stambuł straci finał Ligi Mistrzów? UEFA bierze pod uwagę wiele opcji
fronda	,,Odzyskaliśmy godność''.Zobacz nowy spot Andrzeja Dudy
fronda	Ks. Kneblewski: Przepraszać za Krucjaty? Nigdy!
fronda	Trzaskowski składa życzenia, tylko z jakiej okazji? 
fronda	,,To by oznaczało zerwanie kontaktów politycznych''
fronda	Joachim Marx: Przejście koronawirusa to był koszmar
fronda	Mistyfikacje wojenne Rosji u wybrzeży Norwegii
fronda	Schetyna kusi Gowina czy odwraca uwagę od 4% Kidawy?
fronda	Koronawirus w Polsce. Już ponad 200 zgonów
fronda	Prezydent: Brak wyborów jest groźniejszy
fronda	Bill Gates przekazał miliony na zabijanie dzieci
tvn24	"Wolność stanie się regułą, a ograniczenia wyjątkiem". Europa wraca do życia
tvn24	Problemy triumfatora Tour de France. Udział w wyścigu zagrożony
fronda	,,Prawdziwy gamechanger''
fronda	Ministerstwo Zdrowia: 179 nowych zakażeń i 9 zgonów
fronda	Już 536 przypadków zakażenia koronawirusem w Polsce
fronda	Polski respirator 3D dla Afryki i nie tylko?
fronda	Szumowski: Maseczki kupilibyśmy wtedy nawet od diabła
fronda	Niemcy - brak rąk do pracy - proszą o otwarcie granic
fronda	Ks. Oko: Benedykt na wojnie z neomarksizmem w Kościele
tvn24	Bodnar pyta Ziobrę o "odmrażanie" sądów. Wskazuje problemy i "bardzo ogólne" przepisy
fronda	Władysław Kosiniak-Kamysz: Wybory jak z 1947 roku
tvn24	Hajto martwi się o swój niechlubny rekord. "Chciałbym go zachować"
fronda	Ważne porozumienie Polski z Wlk. Brytanią ws. CPK
fronda	Koniec roku szkolnego bez tradycyjnych uroczystości
tvn24	"Lista pamięci" i lista rządowa. Rosyjskie bilanse medyków zmarłych w czasie pandemii
tvn24	Wyjątkowy termin matur 2020. Data, zasady przeprowadzenia egzaminów dojrzałości
fronda	Ziemkiewicz kpi z opozycji i ich skłócenia
tvn24	Trwa kolejny wyścig Wirtualnej Formuły E. Zapraszamy na eurosport.pl i do Eurosportu 1!
tvn24	Dramat Pawła Brożka. "Zakończy karierę przez kontuzję"
fronda	Kasta basta. Sędzia brutalnie zgwałcił koleżankę
fronda	Mosiński: Porozumienie za kilka dni może się rozpaść
fronda	Polska na wakacje szeroko otwarta
fronda	Loty i transport międzynarodowy zawieszone do odwołania
fronda	Matczak wsypał opozycję. Chodziło o podmianę kandydata
fronda	Izolacja, izolacja głupcze! Inaczej będzie jak w USA
fronda	Budka o Hołowni: Nie sztuką jest płakać nad Konstytucją
fronda	Hołownia żąda stanu klęski żywiołowej
tvn24	50 procent szans na start w drugim podejściu. "Naszym najwyższym priorytetem zawsze są astronauci"
fronda	Koronawirus w Polsce. Oto najnowsze prognozy
fronda	Listkiewicz: Molestował mnie ksiądz i znany aktor
fronda	Argentyński hierarcha chce znieść obowiązek niedzielny
fronda	KE zatwierdziła polski program wsparcia wart 450 mln €
fronda	Emilewicz: Konsekwencje stanu nadzwyczajnego to ...
tvn24	Wypadł z drogi i uderzył w drzewo. Zginął, miał 19 lat. Prędkościomierz w jego aucie zatrzymał się na 150 km/h
tvn24	Polscy kolarze wyjadą na zgrupowanie. "Cieszymy się, że wreszcie wszystko się zaczyna"
tvn24	"Jechał od lewej do prawej, musiałem coś wymyślić". Zatrzymał pijanego kierowcę i wezwał policję 
fronda	Odwagi. Nie rozpaczajcie. Nie upadajcie na duchu!
fronda	Prezydent wyjaśnia, dlaczego wybrał prof. Manowską
fronda	Opozycja gra pandemią z nienawiści do rządu PiS
tvn24	Donald Trump wspomniał Jana Pawła II w 100. rocznicę urodzin papieża
fronda	15 lat temu odszedł do Pana św. Jan Paweł II
tvn24	Kichał i pluł na policjantów. Grzywna pięć tysięcy złotych
fronda	Święty Józef. Mistrz życia wewnętrznego
fronda	Izabela Leszczyna ‘trzyma kciuki’ za Gowina
tvn24	Godzina policyjna i tysiące funkcjonariuszy na ulicach Nowego Jorku. Cuomo obawia się wzrostu zakażeń
fronda	Apokryfy. Nieprawdziwe (?) historie o Panu Jezusie
fronda	Prof. Zaradkiewicz o GW: Mogę tylko wyrazić zażenowanie
fronda	Co Budka wyjmie z kapelusza po Kidawie?
fronda	Kaleta: Czy Warszawa szkoli tęczowe bojówki? 
fronda	Hej panienki posłuchajcie - (Hey, ladies, listen)
tvn24	Sprawdź, gdzie jest burza
tvn24	Sondaż prezydencki: 35 procent badanych chce głosować na Andrzeja Dudę
fronda	202 nowe zakażenia. Zdecydowana większość na Śląsku
tvn24	"Powoływali się na wpływy w sądzie i więzieniu". Agenci CBA zatrzymali w Poznaniu trzy osoby
fronda	Kuźmiuk: PGNiG wygrała z Gazpromem. Co to oznacza?
fronda	Dalsze znoszenie obostrzeń? Rzecznik rządu zdradza...
fronda	Irlandia: Muzułmanin głosi wielkość Allaha na Mszy
fronda	Dziś lub najpóźniej jutro poznamy termin wyborów
tvn24	Premier: zalecenia to nie nakazy. Ustawa: istnieje obowiązek stosowania się do zaleceń
fronda	,,Rz'': Wietnamczyk wyprowadził z Polski ponad 100 mln
fronda	Niemcy nie poradzą sobie bez polskiej żywności
tvn24	Gwiazdor Atletico w tarapatach. Grozi mu pół roku więzienia
tvn24	Szwedzi nie zostaną wykluczeni. Norwegowie mają prezent dla wszystkich krajów nordyckich
fronda	Hołownia deklaruje pozwy przeciw państwu polskiemu
fronda	Dr Brzeski: Braun powtarza to, co rozpowszechnia Moskwa
tvn24	Spłonęły miliony hektarów buszu, zginęły 33 osoby i nawet miliard zwierząt. Rusza dochodzenie
fronda	''Pisowski Lizusie'' kontra "ONRowski agitatorze"
fronda	77 lat temu Żydzi wymordowali Polaków w Nalibokach
fronda	Bartoszewski o matrixie wyborczym i dwóch Jarosławach
fronda	Jak należy używać maseczki? Oto poradnik
tvn24	Mieszkanka Minneapolis: zamieszki są kompletnie niekontrolowane i wybuchają absolutnie wszędzie
fronda	Brytyjskie media: Niemcy rozpoczęły starcie z TSUE
tvn24	Najmłodsze dzieci mogą wracać do podstawówek. Ratusz spodziewa się tylko 11 procent uczniów
fronda	 Marek Jakubiak broni się przed oszczerstwami ‘GW’
fronda	Horała: Nitras to taki smerf Maruda
tvn24	Pomógł przedsiębiorca. Słynny zjazd nie zniknie z Pucharu Świata
fronda	Legendy opozycji w PRL apelują do posłów Porozumienia
tvn24	"Specjalizowali się w środkach ochrony roślin i materiale siewnym". Grozi im do 15 lat więzienia
fronda	Prof. Zaradkiewicz odmroził Izbę Dyscyplinarną 
fronda	Kasta basta. Szokująca ingerencja SN w wybory 
tvn24	Znawca prawa karnego, poseł, wiceprzewodniczący Trybunału Stanu. Profesor Marian Filar nie żyje
fronda	Płużański. Za brak wyborów opozycja do dymisji
tvn24	Zawrotna suma za spotkanie z tenisistką. "Jesteście niesamowici, bardzo pomoże to potrzebującym"
fronda	Bukowski: ,,Dobra żona to męża korona'', ale...
tvn24	Mapa zakażeń w rosyjskich więzieniach. "Brak danych wywołuje strach i rodzi domysły"
fronda	Andrzej Duda o Trzaskowskim: On mówi, a ja robię
fronda	Cela plus: kolejna mafia VATowska w kajdankach
fronda	Bochnia dziękuje dominikankom za pomoc w DPS-ie
tvn24	Zatrzymali niewidomego podczas protestu, wywieźli za Warszawę. "Zerwali mi plecak i saszetkę, wyrwali laskę"
fronda	Bierzmy się za robotę
tvn24	Bez rewolucji w kalendarzu alpejskiego Pucharu Świata. Początek tradycyjnie w Soelden
fronda	Kard. Hollerich: Schuman czerpał z chrześcijaństwa
fronda	Nie żyje dziennikarka Polsatu. Samobójstwo?
fronda	Trzaskowski jak Kiszczak chce prześladować dziennikarzy
tvn24	Swastyka na elewacji budowy. 32-latek z zarzutem propagowania ustroju totalitarnego
fronda	Koronawirus w Polsce. Nowe dane
fronda	Dr Jerzy Targalski: Chiny nadzieją ludzkości...
fronda	Kozłowski, PO: Nie pomogę w podpisach na Trzaskowskiego
fronda	Boris Johnson chwali Polaków i dywizjon 303
fronda	Raport: 141 nowych zakażeń, nie żyją 4 osoby
tvn24	Kidawa-Błońska: w Polsce uważa się, że mężczyzna jest silniejszy. Czas kobiet jeszcze przed nami
fronda	Christe audi nos... Chryste wysłuchaj nas...
fronda	Gdańsk chce oszczędzać na domach dziecka
fronda	Krasnodębski:Platformy nie uratuje już nikt-nawet Tusk!
fronda	Cejrowski ostro krytykuje rządowe obostrzenia
tvn24	Koronawirus na świecie. Ponad 100 tysięcy nowych potwierdzonych zakażeń
fronda	Sejmowe głosowanie ws. wyborów dopiero jutro rano
fronda	Koronawirus. Polacy popierają działania rządu 
fronda	Szef MEN odpowiada Broniarzowi: To hipokryzja!
fronda	Luzowanie obostrzeń zależy od naszej obecnej dyscypliny
fronda	Koronawirus w Polsce. Najnowsze dane
fronda	Zaradkiewicz dekomunizuje a HGW broni stalinizmu
fronda	Raport: 265 kolejnych zakażeń, z czego 209 na Śląsku
fronda	Manowska: SN będzie ostoją niezależności sądownictwa
fronda	Wielki Czwartek. Jak przeżyć go w rodzinie
tvn24	Największy wzrost liczby zakażeń w Singapurze od sześciu dni
tvn24	"Doradzał najbliższym, by unikali hazardu". Nie żyje 98-letni twórca imperium kasynowego Makau 
fronda	Budka odepchnął Kidawę od mikrofonu. 'To było straszne'
fronda	Prokuratura i policja badają koncert w Ciechanowie
fronda	Wielki Piątek w Watykanie
tvn24	Johaug pobiegnie bez nart
tvn24	"Czekaliśmy na ten dzień". Trzaskowski ruszył ze zbiórką podpisów
tvn24	Dwa nowe ogniska koronawirusa w stolicy
fronda	Benedykt: Zawsze musimy wybierać między Duchem a ciałem
fronda	Sprawdź jak ma wyglądać edukacja w czasie kwarantanny
fronda	Kreml. Zwycięstwo nad pandemią jak bankiet na cmentarzu
tvn24	Jacek Kurski wraca do zarządu TVP. "Prezydent bez Kurskiego nie da sobie rady w kampanii"
fronda	Ks. Pawlukiewicz: Nie zamieniaj Boga na zwykłe śmieci!
